Date,Store/Product,Value
20200628,LOS_ANGELES-TESLA_MODEL_X,5616.3373
20200629,LOS_ANGELES-TESLA_MODEL_X,4876.179
20200630,LOS_ANGELES-TESLA_MODEL_X,5375.4876
20200701,LOS_ANGELES-TESLA_MODEL_X,5302.434956
20200702,LOS_ANGELES-TESLA_MODEL_X,5761.29952
20200703,LOS_ANGELES-TESLA_MODEL_X,6228.0176
20200704,LOS_ANGELES-TESLA_MODEL_X,6114.8346
20200705,LOS_ANGELES-TESLA_MODEL_X,5382.948328
20200706,LOS_ANGELES-TESLA_MODEL_X,6137.525331
20200707,LOS_ANGELES-TESLA_MODEL_X,8147.7396
20200708,LOS_ANGELES-TESLA_MODEL_X,6289.37848
20200709,LOS_ANGELES-TESLA_MODEL_X,6136.64128
20200710,LOS_ANGELES-TESLA_MODEL_X,6295.34752
20200711,LOS_ANGELES-TESLA_MODEL_X,5261.579431
20200712,LOS_ANGELES-TESLA_MODEL_X,6043.911286
20200713,LOS_ANGELES-TESLA_MODEL_X,5076.8494
20200714,LOS_ANGELES-TESLA_MODEL_X,4298.56
20200715,LOS_ANGELES-TESLA_MODEL_X,5278.2912
20200716,LOS_ANGELES-TESLA_MODEL_X,6026.9216
20200717,LOS_ANGELES-TESLA_MODEL_X,6059.4534
20200718,LOS_ANGELES-TESLA_MODEL_X,4472.809518
20200719,LOS_ANGELES-TESLA_MODEL_X,5434.4864
20200720,LOS_ANGELES-TESLA_MODEL_X,6553.8144
20200721,LOS_ANGELES-TESLA_MODEL_X,4644.9984
20200722,LOS_ANGELES-TESLA_MODEL_X,6109.488
20200723,LOS_ANGELES-TESLA_MODEL_X,5416.4516
20200724,LOS_ANGELES-TESLA_MODEL_X,5914.776
20200725,LOS_ANGELES-TESLA_MODEL_X,5816.4225
20200726,LOS_ANGELES-TESLA_MODEL_X,6859.2888
20200727,LOS_ANGELES-TESLA_MODEL_X,6276.1104
20200728,LOS_ANGELES-TESLA_MODEL_X,5790.0486
20200729,LOS_ANGELES-TESLA_MODEL_X,5736.04466
20200730,LOS_ANGELES-TESLA_MODEL_X,6382.710166
20200731,LOS_ANGELES-TESLA_MODEL_X,6240.36
20200801,LOS_ANGELES-TESLA_MODEL_X,6359.661
20200802,LOS_ANGELES-TESLA_MODEL_X,5560.2512
20200803,LOS_ANGELES-TESLA_MODEL_X,6320.16
20200804,LOS_ANGELES-TESLA_MODEL_X,6097.119
20200805,LOS_ANGELES-TESLA_MODEL_X,5635.476
20200806,LOS_ANGELES-TESLA_MODEL_X,5943.504
20200807,LOS_ANGELES-TESLA_MODEL_X,6165.0288
20200808,LOS_ANGELES-TESLA_MODEL_X,5443.2378
20200809,LOS_ANGELES-TESLA_MODEL_X,5308.9344
20200810,LOS_ANGELES-TESLA_MODEL_X,5973.1098
20200811,LOS_ANGELES-TESLA_MODEL_X,5671.9446
20200812,LOS_ANGELES-TESLA_MODEL_X,5921.2664
20200813,LOS_ANGELES-TESLA_MODEL_X,5148.297
20200814,LOS_ANGELES-TESLA_MODEL_X,4978.0038
20200815,LOS_ANGELES-TESLA_MODEL_X,5298.581962
20200816,LOS_ANGELES-TESLA_MODEL_X,5864.8478
20200817,LOS_ANGELES-TESLA_MODEL_X,5609.94
20200818,LOS_ANGELES-TESLA_MODEL_X,5075.28
20200819,LOS_ANGELES-TESLA_MODEL_X,5479.866
20200820,LOS_ANGELES-TESLA_MODEL_X,5507.796
20200821,LOS_ANGELES-TESLA_MODEL_X,5447.6268
20200822,LOS_ANGELES-TESLA_MODEL_X,5626.8576
20200823,LOS_ANGELES-TESLA_MODEL_X,5323.2984
20200824,LOS_ANGELES-TESLA_MODEL_X,6435.072
20200825,LOS_ANGELES-TESLA_MODEL_X,6394.8395
20200826,LOS_ANGELES-TESLA_MODEL_X,6542.665382
20200827,LOS_ANGELES-TESLA_MODEL_X,6148.7895
20200828,LOS_ANGELES-TESLA_MODEL_X,5079.1104
20200829,LOS_ANGELES-TESLA_MODEL_X,6438.4236
20200830,LOS_ANGELES-TESLA_MODEL_X,5589.192
20200831,LOS_ANGELES-TESLA_MODEL_X,5416.1856
20200901,LOS_ANGELES-TESLA_MODEL_X,6672.876
20200902,LOS_ANGELES-TESLA_MODEL_X,5828.9245
20200903,LOS_ANGELES-TESLA_MODEL_X,5567.4864
20200904,LOS_ANGELES-TESLA_MODEL_X,6543.127435
20200905,LOS_ANGELES-TESLA_MODEL_X,6442.7328
20200906,LOS_ANGELES-TESLA_MODEL_X,5077.674
20200907,LOS_ANGELES-TESLA_MODEL_X,6218.947
20200908,LOS_ANGELES-TESLA_MODEL_X,6326.330455
20200909,LOS_ANGELES-TESLA_MODEL_X,6202.2688
20200910,LOS_ANGELES-TESLA_MODEL_X,5757.57
20200911,LOS_ANGELES-TESLA_MODEL_X,6279.196
20200912,LOS_ANGELES-TESLA_MODEL_X,5413.8448
20200913,LOS_ANGELES-TESLA_MODEL_X,5155.5854
20200914,LOS_ANGELES-TESLA_MODEL_X,5550.09
20200915,LOS_ANGELES-TESLA_MODEL_X,6368.04
20200916,LOS_ANGELES-TESLA_MODEL_X,6212.9886
20200917,LOS_ANGELES-TESLA_MODEL_X,5228.496
20200918,LOS_ANGELES-TESLA_MODEL_X,6222.1124
20200919,LOS_ANGELES-TESLA_MODEL_X,6002.6358
20200920,LOS_ANGELES-TESLA_MODEL_X,6191.948
20200921,LOS_ANGELES-TESLA_MODEL_X,6678.7812
20200922,LOS_ANGELES-TESLA_MODEL_X,5686.7076
20200923,LOS_ANGELES-TESLA_MODEL_X,6082.9944
20200924,LOS_ANGELES-TESLA_MODEL_X,5761.56
20200925,LOS_ANGELES-TESLA_MODEL_X,6362.618069
20200926,LOS_ANGELES-TESLA_MODEL_X,6497.011536
20200927,LOS_ANGELES-TESLA_MODEL_X,5787.096
20200928,LOS_ANGELES-TESLA_MODEL_X,2788.5312
20200929,LOS_ANGELES-TESLA_MODEL_X,6123.307126
20200930,LOS_ANGELES-TESLA_MODEL_X,5421.361066
20201001,LOS_ANGELES-TESLA_MODEL_X,5119.3163
20201002,LOS_ANGELES-TESLA_MODEL_X,5515.9356
20201003,LOS_ANGELES-TESLA_MODEL_X,6451.431
20201004,LOS_ANGELES-TESLA_MODEL_X,5465.901
20201005,LOS_ANGELES-TESLA_MODEL_X,6222.205899
20201006,LOS_ANGELES-TESLA_MODEL_X,5869.231427
20201007,LOS_ANGELES-TESLA_MODEL_X,7098.4095
20201008,LOS_ANGELES-TESLA_MODEL_X,5557.393296
20201009,LOS_ANGELES-TESLA_MODEL_X,6722.352
20201010,LOS_ANGELES-TESLA_MODEL_X,6235.725854
20201011,LOS_ANGELES-TESLA_MODEL_X,6450.087567
20201012,LOS_ANGELES-TESLA_MODEL_X,5651.032052
20201013,LOS_ANGELES-TESLA_MODEL_X,5590.222165
20201014,LOS_ANGELES-TESLA_MODEL_X,6283.375392
20201015,LOS_ANGELES-TESLA_MODEL_X,6160.212072
20201016,LOS_ANGELES-TESLA_MODEL_X,2409.681498
20201017,LOS_ANGELES-TESLA_MODEL_X,2510.507645
20201018,LOS_ANGELES-TESLA_MODEL_X,2511.141772
20201019,LOS_ANGELES-TESLA_MODEL_X,2633.6128
20201020,LOS_ANGELES-TESLA_MODEL_X,2810.8752
20201021,LOS_ANGELES-TESLA_MODEL_X,5972.189227
20201022,LOS_ANGELES-TESLA_MODEL_X,6378.68
20201023,LOS_ANGELES-TESLA_MODEL_X,2421.9832
20201024,LOS_ANGELES-TESLA_MODEL_X,3111.003
20201025,LOS_ANGELES-TESLA_MODEL_X,2871.496228
20201026,LOS_ANGELES-TESLA_MODEL_X,3190.7232
20201027,LOS_ANGELES-TESLA_MODEL_X,2539.5552
20201028,LOS_ANGELES-TESLA_MODEL_X,2714.466893
20201029,LOS_ANGELES-TESLA_MODEL_X,5958.365186
20201030,LOS_ANGELES-TESLA_MODEL_X,6144.0015
20201031,LOS_ANGELES-TESLA_MODEL_X,7469.28
20201101,LOS_ANGELES-TESLA_MODEL_X,6852.16
20201102,LOS_ANGELES-TESLA_MODEL_X,2784.8737
20201103,LOS_ANGELES-TESLA_MODEL_X,2762.144
20201104,LOS_ANGELES-TESLA_MODEL_X,3165.1074
20201105,LOS_ANGELES-TESLA_MODEL_X,2417.94
20201106,LOS_ANGELES-TESLA_MODEL_X,3566.1024
20201107,LOS_ANGELES-TESLA_MODEL_X,3640.21
20201108,LOS_ANGELES-TESLA_MODEL_X,2885.568
20201109,LOS_ANGELES-TESLA_MODEL_X,7407.036
20201110,LOS_ANGELES-TESLA_MODEL_X,5978.5362
20201111,LOS_ANGELES-TESLA_MODEL_X,2740.0128
20201112,LOS_ANGELES-TESLA_MODEL_X,2434.432
20201113,LOS_ANGELES-TESLA_MODEL_X,2962.8144
20201114,LOS_ANGELES-TESLA_MODEL_X,2737.0336
20201115,LOS_ANGELES-TESLA_MODEL_X,3188.808
20201116,LOS_ANGELES-TESLA_MODEL_X,2714.796
20201117,LOS_ANGELES-TESLA_MODEL_X,2406.06709
20201118,LOS_ANGELES-TESLA_MODEL_X,2589.3504
20201119,LOS_ANGELES-TESLA_MODEL_X,2435.496
20201120,LOS_ANGELES-TESLA_MODEL_X,2665.9584
20201121,LOS_ANGELES-TESLA_MODEL_X,3281.093189
20201122,LOS_ANGELES-TESLA_MODEL_X,2696.377075
20201123,LOS_ANGELES-TESLA_MODEL_X,2577.7927
20201124,LOS_ANGELES-TESLA_MODEL_X,3019.7916
20201125,LOS_ANGELES-TESLA_MODEL_X,3056.6592
20201126,LOS_ANGELES-TESLA_MODEL_X,2678.62
20201127,LOS_ANGELES-TESLA_MODEL_X,2823.749515
20201128,LOS_ANGELES-TESLA_MODEL_X,3388.253809
20201129,LOS_ANGELES-TESLA_MODEL_X,3501.0255
20201130,LOS_ANGELES-TESLA_MODEL_X,3050.9136
20201201,LOS_ANGELES-TESLA_MODEL_X,2918.685
20201202,LOS_ANGELES-TESLA_MODEL_X,2933.7672
20201203,LOS_ANGELES-TESLA_MODEL_X,3622.8003
20201204,LOS_ANGELES-TESLA_MODEL_X,2629.794397
20201205,LOS_ANGELES-TESLA_MODEL_X,2463.129955
20201206,LOS_ANGELES-TESLA_MODEL_X,2684.2592
20201207,LOS_ANGELES-TESLA_MODEL_X,2741.2896
20201208,LOS_ANGELES-TESLA_MODEL_X,3029.8464
20201209,LOS_ANGELES-TESLA_MODEL_X,2603.3154
20201210,LOS_ANGELES-TESLA_MODEL_X,2997.0486
20201211,LOS_ANGELES-TESLA_MODEL_X,2921.6376
20201212,LOS_ANGELES-TESLA_MODEL_X,3167.5945
20201213,LOS_ANGELES-TESLA_MODEL_X,3167.5945
20201214,LOS_ANGELES-TESLA_MODEL_X,3383.354511
20201215,LOS_ANGELES-TESLA_MODEL_X,2714.591329
20201216,LOS_ANGELES-TESLA_MODEL_X,2585.035107
20180101,LOS_ANGELES-TESLA_MODEL_S,3239.6
20180102,LOS_ANGELES-TESLA_MODEL_S,2983.2841
20180103,LOS_ANGELES-TESLA_MODEL_S,3097.3
20180104,LOS_ANGELES-TESLA_MODEL_S,2660.4
20180105,LOS_ANGELES-TESLA_MODEL_S,2953
20180106,LOS_ANGELES-TESLA_MODEL_S,2799.7
20180107,LOS_ANGELES-TESLA_MODEL_S,2797.7
20180108,LOS_ANGELES-TESLA_MODEL_S,3094.3
20180109,LOS_ANGELES-TESLA_MODEL_S,3098.3
20180110,LOS_ANGELES-TESLA_MODEL_S,3101.3
20180111,LOS_ANGELES-TESLA_MODEL_S,3233.6
20180112,LOS_ANGELES-TESLA_MODEL_S,3092.3
20180113,LOS_ANGELES-TESLA_MODEL_S,3185.80288
20180114,LOS_ANGELES-TESLA_MODEL_S,3679.5
20180115,LOS_ANGELES-TESLA_MODEL_S,2515.1
20180116,LOS_ANGELES-TESLA_MODEL_S,2510.1
20180117,LOS_ANGELES-TESLA_MODEL_S,2506.0535
20180118,LOS_ANGELES-TESLA_MODEL_S,2662.4
20180119,LOS_ANGELES-TESLA_MODEL_S,2656.4
20180120,LOS_ANGELES-TESLA_MODEL_S,2656.4
20180121,LOS_ANGELES-TESLA_MODEL_S,2804.7
20180122,LOS_ANGELES-TESLA_MODEL_S,3091.3
20180123,LOS_ANGELES-TESLA_MODEL_S,2944
20180124,LOS_ANGELES-TESLA_MODEL_S,2824.84982
20180125,LOS_ANGELES-TESLA_MODEL_S,3241.6
20180126,LOS_ANGELES-TESLA_MODEL_S,3246.6
20180127,LOS_ANGELES-TESLA_MODEL_S,3394.9
20180128,LOS_ANGELES-TESLA_MODEL_S,3153.41297
20180129,LOS_ANGELES-TESLA_MODEL_S,3089.3
20180130,LOS_ANGELES-TESLA_MODEL_S,3090.3
20180131,LOS_ANGELES-TESLA_MODEL_S,3117.12195
20180201,LOS_ANGELES-TESLA_MODEL_S,2478.27028
20180202,LOS_ANGELES-TESLA_MODEL_S,5751.2044
20180203,LOS_ANGELES-TESLA_MODEL_S,5566.1383
20180204,LOS_ANGELES-TESLA_MODEL_S,2505.0535
20180205,LOS_ANGELES-TESLA_MODEL_S,2504.1
20180206,LOS_ANGELES-TESLA_MODEL_S,2510.1
20180207,LOS_ANGELES-TESLA_MODEL_S,2498.0535
20180208,LOS_ANGELES-TESLA_MODEL_S,2503.0535
20180209,LOS_ANGELES-TESLA_MODEL_S,2656.4
20180210,LOS_ANGELES-TESLA_MODEL_S,2804.7
20180211,LOS_ANGELES-TESLA_MODEL_S,2646.12628
20180212,LOS_ANGELES-TESLA_MODEL_S,2955
20180213,LOS_ANGELES-TESLA_MODEL_S,2641.12628
20180214,LOS_ANGELES-TESLA_MODEL_S,3100.3
20180215,LOS_ANGELES-TESLA_MODEL_S,3389.9
20180216,LOS_ANGELES-TESLA_MODEL_S,3366.00836
20180217,LOS_ANGELES-TESLA_MODEL_S,3238.6
20180218,LOS_ANGELES-TESLA_MODEL_S,3243.6
20180219,LOS_ANGELES-TESLA_MODEL_S,2942
20180220,LOS_ANGELES-TESLA_MODEL_S,3093.3
20180221,LOS_ANGELES-TESLA_MODEL_S,2789.79288
20180222,LOS_ANGELES-TESLA_MODEL_S,5631.56457
20180223,LOS_ANGELES-TESLA_MODEL_S,4049.39806
20180224,LOS_ANGELES-TESLA_MODEL_S,2553.05368
20180225,LOS_ANGELES-TESLA_MODEL_S,3078.90062
20180226,LOS_ANGELES-TESLA_MODEL_S,2857.2682
20180227,LOS_ANGELES-TESLA_MODEL_S,2806.7
20180228,LOS_ANGELES-TESLA_MODEL_S,2651.4
20180301,LOS_ANGELES-TESLA_MODEL_S,3096.3
20180302,LOS_ANGELES-TESLA_MODEL_S,3093.3
20180303,LOS_ANGELES-TESLA_MODEL_S,3100.3
20180304,LOS_ANGELES-TESLA_MODEL_S,3340.11672
20180305,LOS_ANGELES-TESLA_MODEL_S,5253.299
20180306,LOS_ANGELES-TESLA_MODEL_S,2317.7654
20180307,LOS_ANGELES-TESLA_MODEL_S,2264.09485
20180308,LOS_ANGELES-TESLA_MODEL_S,2438.76242
20180309,LOS_ANGELES-TESLA_MODEL_S,2487.68514
20180310,LOS_ANGELES-TESLA_MODEL_S,2416.9327
20180311,LOS_ANGELES-TESLA_MODEL_S,2263.09485
20180312,LOS_ANGELES-TESLA_MODEL_S,2507.1
20180313,LOS_ANGELES-TESLA_MODEL_S,2484.27028
20180314,LOS_ANGELES-TESLA_MODEL_S,2639.98775
20180315,LOS_ANGELES-TESLA_MODEL_S,2662.4
20180316,LOS_ANGELES-TESLA_MODEL_S,2662.4
20180317,LOS_ANGELES-TESLA_MODEL_S,2805.7
20180318,LOS_ANGELES-TESLA_MODEL_S,2803.7
20180319,LOS_ANGELES-TESLA_MODEL_S,2949
20180320,LOS_ANGELES-TESLA_MODEL_S,2947
20180321,LOS_ANGELES-TESLA_MODEL_S,5572.2571
20180322,LOS_ANGELES-TESLA_MODEL_S,2410.15561
20180323,LOS_ANGELES-TESLA_MODEL_S,2580.09253
20180324,LOS_ANGELES-TESLA_MODEL_S,2798.7
20180325,LOS_ANGELES-TESLA_MODEL_S,2510.1
20180326,LOS_ANGELES-TESLA_MODEL_S,2790.922
20180327,LOS_ANGELES-TESLA_MODEL_S,5438.35648
20180328,LOS_ANGELES-TESLA_MODEL_S,3091.7905
20180329,LOS_ANGELES-TESLA_MODEL_S,2655.4
20180330,LOS_ANGELES-TESLA_MODEL_S,2802.7
20180331,LOS_ANGELES-TESLA_MODEL_S,2807.7
20180401,LOS_ANGELES-TESLA_MODEL_S,2586.09253
20180402,LOS_ANGELES-TESLA_MODEL_S,2807.7
20180403,LOS_ANGELES-TESLA_MODEL_S,2643.23901
20180404,LOS_ANGELES-TESLA_MODEL_S,2385.42484
20180405,LOS_ANGELES-TESLA_MODEL_S,2446.76242
20180406,LOS_ANGELES-TESLA_MODEL_S,2476.27028
20180407,LOS_ANGELES-TESLA_MODEL_S,2496.0535
20180408,LOS_ANGELES-TESLA_MODEL_S,2513.1
20180409,LOS_ANGELES-TESLA_MODEL_S,2517.1
20180410,LOS_ANGELES-TESLA_MODEL_S,2482.63864
20180411,LOS_ANGELES-TESLA_MODEL_S,2505.1
20180412,LOS_ANGELES-TESLA_MODEL_S,2654.4
20180413,LOS_ANGELES-TESLA_MODEL_S,2507.1
20180414,LOS_ANGELES-TESLA_MODEL_S,2503.0535
20180415,LOS_ANGELES-TESLA_MODEL_S,2654.4
20180416,LOS_ANGELES-TESLA_MODEL_S,2511.1
20180417,LOS_ANGELES-TESLA_MODEL_S,2517.1
20180418,LOS_ANGELES-TESLA_MODEL_S,5741.17253
20180419,LOS_ANGELES-TESLA_MODEL_S,2355.8
20180420,LOS_ANGELES-TESLA_MODEL_S,2407.9327
20180421,LOS_ANGELES-TESLA_MODEL_S,2358.8
20180422,LOS_ANGELES-TESLA_MODEL_S,2357.8
20180423,LOS_ANGELES-TESLA_MODEL_S,2359.8
20180424,LOS_ANGELES-TESLA_MODEL_S,2359.8
20180425,LOS_ANGELES-TESLA_MODEL_S,2369.8
20180426,LOS_ANGELES-TESLA_MODEL_S,2502.1
20180427,LOS_ANGELES-TESLA_MODEL_S,2512.1
20180428,LOS_ANGELES-TESLA_MODEL_S,5731.7
20180429,LOS_ANGELES-TESLA_MODEL_S,5735.7
20180430,LOS_ANGELES-TESLA_MODEL_S,5733.7
20180501,LOS_ANGELES-TESLA_MODEL_S,5864.0774
20180502,LOS_ANGELES-TESLA_MODEL_S,2357.11925
20180503,LOS_ANGELES-TESLA_MODEL_S,5876
20180504,LOS_ANGELES-TESLA_MODEL_S,2361.8
20180505,LOS_ANGELES-TESLA_MODEL_S,2367.8
20180506,LOS_ANGELES-TESLA_MODEL_S,5870
20180507,LOS_ANGELES-TESLA_MODEL_S,5650.7238
20180508,LOS_ANGELES-TESLA_MODEL_S,5782.757
20180509,LOS_ANGELES-TESLA_MODEL_S,2509.1
20180510,LOS_ANGELES-TESLA_MODEL_S,5729.7
20180511,LOS_ANGELES-TESLA_MODEL_S,5582.4
20180512,LOS_ANGELES-TESLA_MODEL_S,5440.1
20180513,LOS_ANGELES-TESLA_MODEL_S,5285.8
20180514,LOS_ANGELES-TESLA_MODEL_S,5438.1
20180515,LOS_ANGELES-TESLA_MODEL_S,5435.1
20180516,LOS_ANGELES-TESLA_MODEL_S,5435.1
20180517,LOS_ANGELES-TESLA_MODEL_S,5434.1
20180518,LOS_ANGELES-TESLA_MODEL_S,5574.4
20180519,LOS_ANGELES-TESLA_MODEL_S,5434.1
20180520,LOS_ANGELES-TESLA_MODEL_S,5584.4
20180521,LOS_ANGELES-TESLA_MODEL_S,5290.8
20180522,LOS_ANGELES-TESLA_MODEL_S,5282.8
20180523,LOS_ANGELES-TESLA_MODEL_S,5440.1
20180524,LOS_ANGELES-TESLA_MODEL_S,5579.4
20180525,LOS_ANGELES-TESLA_MODEL_S,5581.4
20180526,LOS_ANGELES-TESLA_MODEL_S,5583.4
20180527,LOS_ANGELES-TESLA_MODEL_S,5532.94198
20180528,LOS_ANGELES-TESLA_MODEL_S,5289.3869
20180529,LOS_ANGELES-TESLA_MODEL_S,5582.4
20180530,LOS_ANGELES-TESLA_MODEL_S,5567.8165
20180531,LOS_ANGELES-TESLA_MODEL_S,5001.2
20180601,LOS_ANGELES-TESLA_MODEL_S,5001.2
20180602,LOS_ANGELES-TESLA_MODEL_S,5004.2
20180603,LOS_ANGELES-TESLA_MODEL_S,5442.1
20180604,LOS_ANGELES-TESLA_MODEL_S,5287.8
20180605,LOS_ANGELES-TESLA_MODEL_S,5293.8
20180606,LOS_ANGELES-TESLA_MODEL_S,5284.8
20180607,LOS_ANGELES-TESLA_MODEL_S,5234.36523
20180608,LOS_ANGELES-TESLA_MODEL_S,5405.73158
20180609,LOS_ANGELES-TESLA_MODEL_S,5583.4
20180610,LOS_ANGELES-TESLA_MODEL_S,5425.88225
20180611,LOS_ANGELES-TESLA_MODEL_S,5296.8
20180612,LOS_ANGELES-TESLA_MODEL_S,4995.2
20180613,LOS_ANGELES-TESLA_MODEL_S,5430.1
20180614,LOS_ANGELES-TESLA_MODEL_S,5588.4
20180615,LOS_ANGELES-TESLA_MODEL_S,5443.1
20180616,LOS_ANGELES-TESLA_MODEL_S,5003.2
20180617,LOS_ANGELES-TESLA_MODEL_S,4989.2
20180618,LOS_ANGELES-TESLA_MODEL_S,4847.9
20180619,LOS_ANGELES-TESLA_MODEL_S,4847.9
20180620,LOS_ANGELES-TESLA_MODEL_S,4847.20031
20180621,LOS_ANGELES-TESLA_MODEL_S,4993.0795
20180622,LOS_ANGELES-TESLA_MODEL_S,5281.8
20180623,LOS_ANGELES-TESLA_MODEL_S,5003.2
20180624,LOS_ANGELES-TESLA_MODEL_S,4989.2
20180625,LOS_ANGELES-TESLA_MODEL_S,5289.8
20180626,LOS_ANGELES-TESLA_MODEL_S,5417.41579
20180627,LOS_ANGELES-TESLA_MODEL_S,5213.4056
20180628,LOS_ANGELES-TESLA_MODEL_S,5436.1
20180629,LOS_ANGELES-TESLA_MODEL_S,4845.9
20180630,LOS_ANGELES-TESLA_MODEL_S,5282.8
20180701,LOS_ANGELES-TESLA_MODEL_S,5575.8165
20180702,LOS_ANGELES-TESLA_MODEL_S,5581.8165
20180703,LOS_ANGELES-TESLA_MODEL_S,5429.1
20180704,LOS_ANGELES-TESLA_MODEL_S,5586.4
20180705,LOS_ANGELES-TESLA_MODEL_S,5497.0813
20180706,LOS_ANGELES-TESLA_MODEL_S,5822.6022
20180707,LOS_ANGELES-TESLA_MODEL_S,6297.27
20180708,LOS_ANGELES-TESLA_MODEL_S,5487.62
20180709,LOS_ANGELES-TESLA_MODEL_S,5176.76
20180710,LOS_ANGELES-TESLA_MODEL_S,5498.62
20180711,LOS_ANGELES-TESLA_MODEL_S,4979.75418
20180712,LOS_ANGELES-TESLA_MODEL_S,5428.88225
20180713,LOS_ANGELES-TESLA_MODEL_S,4995.2
20180714,LOS_ANGELES-TESLA_MODEL_S,4709.6
20180715,LOS_ANGELES-TESLA_MODEL_S,4708.6
20180716,LOS_ANGELES-TESLA_MODEL_S,5000.2
20180717,LOS_ANGELES-TESLA_MODEL_S,4855.9
20180718,LOS_ANGELES-TESLA_MODEL_S,4842.14525
20180719,LOS_ANGELES-TESLA_MODEL_S,4703.6
20180720,LOS_ANGELES-TESLA_MODEL_S,5284.8
20180721,LOS_ANGELES-TESLA_MODEL_S,4705.6
20180722,LOS_ANGELES-TESLA_MODEL_S,4850.9
20180723,LOS_ANGELES-TESLA_MODEL_S,4990.2
20180724,LOS_ANGELES-TESLA_MODEL_S,4989.2
20180725,LOS_ANGELES-TESLA_MODEL_S,5140.5
20180726,LOS_ANGELES-TESLA_MODEL_S,5734.7
20180727,LOS_ANGELES-TESLA_MODEL_S,5292.8
20180728,LOS_ANGELES-TESLA_MODEL_S,5432.1
20180729,LOS_ANGELES-TESLA_MODEL_S,5382.61187
20180730,LOS_ANGELES-TESLA_MODEL_S,5581.8165
20180731,LOS_ANGELES-TESLA_MODEL_S,4997.2
20180801,LOS_ANGELES-TESLA_MODEL_S,5569.085
20180802,LOS_ANGELES-TESLA_MODEL_S,4999.2
20180803,LOS_ANGELES-TESLA_MODEL_S,5287.8
20180804,LOS_ANGELES-TESLA_MODEL_S,5429.1
20180805,LOS_ANGELES-TESLA_MODEL_S,5286.8
20180806,LOS_ANGELES-TESLA_MODEL_S,5576.4
20180807,LOS_ANGELES-TESLA_MODEL_S,5438.1
20180808,LOS_ANGELES-TESLA_MODEL_S,4856.9
20180809,LOS_ANGELES-TESLA_MODEL_S,4857.9
20180810,LOS_ANGELES-TESLA_MODEL_S,4991.2
20180811,LOS_ANGELES-TESLA_MODEL_S,5434.1
20180812,LOS_ANGELES-TESLA_MODEL_S,5579.4
20180813,LOS_ANGELES-TESLA_MODEL_S,4845.9
20180814,LOS_ANGELES-TESLA_MODEL_S,4846.9
20180815,LOS_ANGELES-TESLA_MODEL_S,4987.75418
20180816,LOS_ANGELES-TESLA_MODEL_S,5433.1
20180817,LOS_ANGELES-TESLA_MODEL_S,5438.1
20180818,LOS_ANGELES-TESLA_MODEL_S,5287.8
20180819,LOS_ANGELES-TESLA_MODEL_S,5296.8
20180820,LOS_ANGELES-TESLA_MODEL_S,5143.5
20180821,LOS_ANGELES-TESLA_MODEL_S,4852.9
20180822,LOS_ANGELES-TESLA_MODEL_S,5285.8
20180823,LOS_ANGELES-TESLA_MODEL_S,4989.2
20180824,LOS_ANGELES-TESLA_MODEL_S,5289.8
20180825,LOS_ANGELES-TESLA_MODEL_S,5443.1
20180826,LOS_ANGELES-TESLA_MODEL_S,5102.57904
20180827,LOS_ANGELES-TESLA_MODEL_S,5437.1
20180828,LOS_ANGELES-TESLA_MODEL_S,5281.8
20180829,LOS_ANGELES-TESLA_MODEL_S,5285.8
20180830,LOS_ANGELES-TESLA_MODEL_S,4997.2
20180831,LOS_ANGELES-TESLA_MODEL_S,5287.8
20180901,LOS_ANGELES-TESLA_MODEL_S,5877
20180902,LOS_ANGELES-TESLA_MODEL_S,5433.1
20180903,LOS_ANGELES-TESLA_MODEL_S,5286.8
20180904,LOS_ANGELES-TESLA_MODEL_S,5099.57904
20180905,LOS_ANGELES-TESLA_MODEL_S,5290.8
20180906,LOS_ANGELES-TESLA_MODEL_S,5291.8
20180907,LOS_ANGELES-TESLA_MODEL_S,5579.4
20180908,LOS_ANGELES-TESLA_MODEL_S,5760.2044
20180909,LOS_ANGELES-TESLA_MODEL_S,5575.4
20180910,LOS_ANGELES-TESLA_MODEL_S,5428.1
20180911,LOS_ANGELES-TESLA_MODEL_S,5436.1
20180912,LOS_ANGELES-TESLA_MODEL_S,5578.4
20180913,LOS_ANGELES-TESLA_MODEL_S,5581.4
20180914,LOS_ANGELES-TESLA_MODEL_S,5722.7
20180915,LOS_ANGELES-TESLA_MODEL_S,5578.4
20180916,LOS_ANGELES-TESLA_MODEL_S,5726.7
20180917,LOS_ANGELES-TESLA_MODEL_S,5288.8
20180918,LOS_ANGELES-TESLA_MODEL_S,5428.1
20180919,LOS_ANGELES-TESLA_MODEL_S,5429.1
20180920,LOS_ANGELES-TESLA_MODEL_S,5871
20180921,LOS_ANGELES-TESLA_MODEL_S,5430.1
20180922,LOS_ANGELES-TESLA_MODEL_S,5428.1
20180923,LOS_ANGELES-TESLA_MODEL_S,5580.4
20180924,LOS_ANGELES-TESLA_MODEL_S,5577.4
20180925,LOS_ANGELES-TESLA_MODEL_S,5140.14026
20180926,LOS_ANGELES-TESLA_MODEL_S,5532.94198
20180927,LOS_ANGELES-TESLA_MODEL_S,5433.1
20180928,LOS_ANGELES-TESLA_MODEL_S,2366.8
20180929,LOS_ANGELES-TESLA_MODEL_S,5814.6022
20180930,LOS_ANGELES-TESLA_MODEL_S,5288.83272
